2.1584,1.5674,0.92935,0.68528,1.1952,0.49385,1.4488,1.3604,0.93239,0.69801,0.91281,0.12816,0.89965,0.38171,0.70322,0.29695
-0.024248,-0.32995,0.36016,0.067722,-0.085293,-0.028219,1.1532,0.53694,0.15718,0.13714,0.21769,0.09481,0.49407,0.053578,0.93249,0.61547
-0.8215399999999999,-1.2818,0.068139,-0.33312,0.84785,0.18521,-0.43613,-0.89005,1.0857,-0.24939,1.2248,0.15086,0.019445,-0.80219,0.4937,-0.38295
-0.01291,0.18304,-0.21987,0.4733100000000001,0.65177,1.1261,0.18941,0.48589,-0.52454,0.34214,0.0864,1.0745,0.6252800000000001,0.8606299999999999,0.30907,0.50642
-0.33662,-0.33271,-0.19911,-0.66317,-0.080092,-0.69949,-0.082103,-0.6016199999999999,0.14787,-0.90352,-0.14858,-0.83654,0.26784,-0.2601,0.38966,-0.83767
0.47957,0.67233,0.3116,0.38528,0.19273,0.21756,0.54275,0.53779,-0.61679,-0.5169199999999999,0.003622,0.10862,-0.38754,-0.53276,-0.96214,-1.2005
0.054286,-0.37239,0.61931,-0.22938000000000006,0.96266,-0.20885,0.26388,-0.57791,0.49391,-0.2329,0.62902,0.15205,0.23343000000000005,-0.40848,0.30247,-0.5492
0.54413,0.42375,0.28717,-0.070013,0.0032882,-0.56816,0.6881,0.27943,0.38589,-0.040954,0.29895,0.17329,0.29677,-0.29359,0.3762,0.18765
-0.31565,-0.43885,-0.13752,-0.1566,-0.75858,-0.55638,-0.61392,-0.3011,-1.264,-0.93519,-0.7993100000000001,-0.52959,-1.0096,-0.79008,-1.5155,-1.1601
0.7923600000000001,0.6110899999999999,0.92049,0.33766,0.54837,0.66093,1.0225,0.63786,0.78695,0.16596,1.2537,0.72439,0.25088,-0.41608,0.14406,0.23635
0.579,-0.0054933,-0.078935,-0.67574,0.19274,-0.16857,0.52642,0.19055,0.13566,-0.039047000000000005,0.16826,-0.40303,0.30462,-0.40935,0.2833,-0.32211
0.06817000000000001,0.3338,0.13852,0.5827,0.28378000000000003,0.28597,0.26216,0.87072,0.22713000000000005,0.42333,-0.063013,0.11472,-0.19637,-0.11075,-0.18848,-0.067993
0.27004,-0.63218,0.41515,-0.37787,0.96594,0.036482,-0.10922,-1.2356,0.49846,-0.72123,-0.058029,-0.32336,0.55367,0.026232,0.6450199999999999,-0.048916
-0.097153,-0.42258,-0.85625,-1.0351,-0.44087,-0.80928,0.093592,-0.36958,-0.25495,-0.72504,-0.73259,-0.83121,-0.031372000000000004,-0.49741,0.25824,-0.38354
-0.043945,-0.67079,-0.29718,-0.16674,-0.018784,-0.12600999999999998,-0.62552,-0.8253799999999999,-0.88281,-1.0439,-0.53952,-0.12508,-0.31111,-0.053864,-0.22925,0.10263
0.26236,0.30255,0.93587,0.23891,0.099727,-0.48379,0.3811,-0.022839,-0.17737,-0.46385,0.16577999999999998,0.053349,0.44332,-0.21488,-0.57925,-1.3097
0.18507,-0.08795,0.55803,-0.10422,0.52336,-0.31361,-0.23356,-0.8493299999999999,0.50366,0.082186,0.47429,-0.17481,0.8799899999999999,0.18919,0.61783,0.083215
0.38865,0.56008,-0.38194,-0.75712,0.30629,-0.18528,1.2256,0.42535,-0.094379,-0.57145,0.48791,-0.031144,-0.23344,-0.90059,-0.084748,-0.83068
-0.24258,0.63622,-0.33197,0.7490100000000001,0.13892000000000002,0.89838,-0.7794399999999999,-0.11071,0.65361,1.2457,0.099387,0.7688699999999999,-1.2125,-0.15847,-0.076763,0.84483
-0.063185,-0.053241,0.069565,0.088056,0.24889,0.50646,0.2509,0.42822,-0.14926,-0.30138000000000004,-0.68582,-0.42122,-0.0348,0.06954400000000001,-0.32085,-0.23381
-1.1143,-0.98033,-1.1618,-1.3993,-0.48755,-0.8886700000000001,-0.91062,-0.74446,-0.79488,-0.99085,-0.32279,-0.34157,-0.095157,-0.73441,-1.1059,-1.4172
0.034371,-0.18536,0.28815,-0.013164,1.1627,0.8016399999999999,-0.032133,-0.17313,0.42061,-0.25259000000000004,0.32005,0.11762,0.089376,0.25493000000000005,0.31208,0.23051
1.3703,1.052,1.3155,0.99382,0.38275,0.31354,0.94877,0.43178,0.92563,0.52881,1.0429,0.33802,0.7288600000000001,0.21996,0.72797,0.50479
0.35007,0.03318,0.23153,0.16589,0.48565,0.47247,-0.0053784,0.43651,-0.5842,0.14195,0.053037,0.19437,-0.56908,0.01923,-0.69977,-0.1322
-0.46679,-0.27269,-0.11452,-0.041899,0.081915,0.35395,-0.32142,-0.12885,-0.21701,-0.036968,-0.76444,-0.32066,-0.6065,-0.618,-0.6287,-0.81624
0.26667,-0.1867,0.13757,-0.46959,-0.08098999999999999,0.23341,0.49282,-0.19511,0.56262,0.037708,0.60452,0.40762,0.45307,0.4411600000000001,0.59153,0.0027473000000000003
-1.1704,-1.023,-0.92799,-0.8203799999999999,-0.28596,-0.76981,-0.54562,-0.63869,-1.0399,-1.0728,-1.0789,-1.009,-0.25361,-0.45249,-0.20737,-0.34996
0.25955,0.68109,-0.3644,0.08165900000000001,-0.061296,0.082112,-0.23477,-0.057681,-0.97772,-0.43544,-0.7020000000000001,0.047386000000000005,-0.91525,0.12595,-0.5170899999999999,-0.36632
-0.73628,-0.30329,-0.5897100000000001,-0.4441100000000001,-0.6416,-0.34468000000000004,-1.2018,-0.99154,-0.34684,-0.37919,-0.7115600000000001,-0.43626,-0.96059,-0.32941,-0.94451,-0.86339
0.04368,0.65537,0.8882,1.0475,0.4909,0.39894,0.59595,0.91105,0.58105,0.2541,0.46185,0.051032,0.97843,-0.0062701,0.67481,1.2843
0.36358,0.35065,-0.086749,0.0058309,0.26796,0.32099,0.43333,0.74324,-0.38675,-0.4297,-0.09204,0.06964400000000001,-0.5361199999999999,-0.38765,-0.12847999999999998,-0.35872
-0.27023,-0.15815,-0.43443,-0.19728,0.29856,0.67704,-0.47947,0.075869,-0.42649,-0.40406,-0.11692,0.099814,-0.73779,-0.35355,-0.92438,-0.58229
1.2032,1.1257,0.56089,0.80312,0.21677,0.2931,0.84541,0.90879,-0.35594000000000003,0.15980999999999998,0.034927,0.28354,-0.24567,0.32284,-0.46466,-0.6607
0.091401,0.2275,-0.099751,-0.31252,-0.76076,-0.98768,-0.055948000000000005,-0.1794,-0.45715,-0.53575,-0.41649,-0.65775,-0.44865,-1.0191,-0.5341100000000001,-0.075089
0.028696,0.092943,-0.027722000000000004,0.0065667,0.5972,0.46823,0.51059,0.55891,0.46549,0.98038,0.82345,0.75207,0.6725899999999999,0.9187,-0.12621,-0.021814
-0.54619,0.0010525,-0.32507,0.21077,0.5072800000000001,0.91515,-0.67595,-0.054369000000000015,0.64176,0.6459699999999999,0.82755,1.018,0.082787,0.6367,-0.07042899999999999,0.66538
-0.56014,-0.49836,-1.2613,-1.1897,-0.76543,-0.46633,-0.21654,-0.32174,-0.8907700000000001,-0.77094,-0.22434,-0.18832,-0.17112,-0.14575,-1.1789,-1.0297
0.26147,0.37981,0.27654,0.38337,0.052649,0.19929,0.22337,0.97014,1.021,1.1849,0.25671,0.32236,0.26177,-0.093242,0.90221,0.71182
-1.3244,-0.7509100000000001,-0.65593,-0.074513,0.052376,0.72646,-0.57675,0.31809,-0.7602800000000001,-0.23599,0.12455,0.97124,-0.5482899999999999,-0.11295,-0.82157,0.13489
-1.446,-0.54997,-0.055483000000000005,0.64753,0.66981,0.58448,-0.15547,0.06023,-0.59967,-0.40988,0.24843,0.5000100000000001,0.025906,0.083307,-0.32954,0.13182
0.5494399999999999,0.67685,-0.19322,-0.15671,-0.1896,-0.24525,1.0993,0.79361,0.10388,0.35553,0.7126600000000001,0.44992,0.66964,0.37407,0.2314,0.36093
-0.49465,-0.08325700000000001,0.19661,0.1717,-0.50363,0.47255,-0.31985,0.40483,-0.45569,0.096974,-0.27483,-0.012456,-0.21718,0.34285,-0.75826,-0.22805
